mainid	name	city	country	publication	functions	adafter	adbefore	ahafter	ahbefore
EA.CA.5300	Kaukab al-Hawa (Belvoir Castle), north side	Kaukab al-Hawa	Palestine		fortress	1168	1187	564	583
EA.CA.5301	City Walls, north side	Caesarea (Qaisariya)	Palestine		city wall	1100	1300	494	700
EA.CA.5302	City Walls	Caesarea (Qaisariya)	Palestine		city wall	1100	1300	494	700
EA.CA.5303	Gateway (North Gate ?)	Caesarea (Qaisariya)	Palestine		city gate	1100	1300	494	700
EA.CA.5304	North Gate	Caesarea (Qaisariya)	Palestine		gateway	1100	1300	494	700
EA.CA.5305	City Walls, south side	Caesarea (Qaisariya)	Palestine		city wall	1100	1300	494	700
EA.CA.5306	City Wall	Caesarea (Qaisariya)	Palestine		city wall	1100	1300	494	700
EA.CA.5307	Crusader Castle, base of tower at south end of outer wall	Caesarea (Qaisariya)	Palestine		fortress	1100	1200	494	597
EA.CA.5308	Crusader Castle from the south-east	Caesarea (Qaisariya)	Palestine		fortress	1100	1200	494	597
EA.CA.5309	Jami` al-Masakin (formerly Hospital of St. John)	Nablus	Palestine		mosque	1100	0	494	0
EA.CA.5310	Jami` al-Masakin (formerly Hospital of St. John)	Nablus	Palestine		mosque	1100	0	494	0
EA.CA.5311	Jami` al-Masakin (formerly Hospital of St. John)	Nablus	Palestine		mosque	1100	0	494	0
EA.CA.5312	Burj al-Ahmar	Burj al-Ahmar	Palestine		tower	1110	1150	504	545
EA.CA.5313	Crusader &apos;Hall&apos;, now mosque	Qalansuwa	Palestine		fortress, mosque	1100	1200	494	597
EA.CA.5314	Crusader &apos;Hall&apos;, now mosque	Qalansuwa	Palestine		fortress, mosque	1100	1200	494	597
EA.CA.5315	Crusader &apos;Hall&apos;, now mosque	Qalansuwa	Palestine		fortress, mosque	1100	1200	494	597
EA.CA.5316	Crusader Tower standing west of the hall	Qalansuwa	Palestine		tower	1100	1200	494	597
EA.CA.5317	Cathedral Church of St. John the Baptist, west front	Sabastiya	Palestine		church	1100	1200	494	597
EA.CA.5318	Cathedral Church of St. John the Baptist, south side	Sabastiya	Palestine		church	1100	1200	494	597
EA.CA.5319	Cathedral Church of St. John the Baptist	Sabastiya	Palestine		church	1100	1200	494	597
EA.CA.5320	Cathedral Church of St. John the Baptist	Sabastiya	Palestine		church	1100	1200	494	597
EA.CA.5321	Mosque occupying east end of Crusader Church	Sabastiya	Palestine		church, mosque	1100	1200	494	597
EA.CA.5322	Cathedral Church of St. John the Baptist	Sabastiya	Palestine		church	1100	1200	494	597
EA.CA.5323	Great Mosque of Nablus, portal from Crusader church	Nablus	Palestine		mosque	1100	1200	494	597
EA.CA.5325	Great Mosque of Nablus	Nablus	Palestine		mosque	1100	1200	494	597
EA.CA.5326	Great Mosque of Nablus, west part of prayer-hall	Nablus	Palestine		mosque	1100	1200	494	597
EA.CA.5327	Jami` al-Nasr (former church)	Nablus	Palestine		church, mosque	1100	0	494	0
EA.CA.5328	Crusader Castle from the harbour	Arsuf	Palestine		fortress, harbour	1100	1200	494	597
EA.CA.5329	Crusader Castle from the harbour	Arsuf	Palestine		fortress, harbour	1100	1200	494	597
EA.CA.5330	Jami` al-Nasr (former church)	Nablus	Palestine		church, mosque	1100	0	494	0
EA.CA.5331	Crusader Castle	Arsuf	Palestine		fortress	1100	1200	494	597
EA.CA.5332	Crusader Castle	Arsuf	Palestine		fortress	1100	1200	494	597
EA.CA.5333	Crusader Castle	Arsuf	Palestine		fortress	1100	1200	494	597
EA.CA.5334	Crusader Castle	Arsuf	Palestine		fortress	1100	1200	494	597
EA.CA.5335	Qal`a Ras al-`Ain from south-east	Tall Afik	Palestine		fortress	1100	0	494	0
EA.CA.5336	Qal`a Ras al-`Ain from south-west	Tall Afik	Palestine		fortress	1100	0	494	0
EA.CA.5337	Qal`a Ras al-`Ain from south-west	Tall Afik	Palestine		fortress	1100	0	494	0
EA.CA.5338	Qal`a Ras al-`Ain	Tall Afik	Palestine		fortress	1100	0	494	0
EA.CA.5339	Burj Bardawil	Burj Badawil	Palestine		fortress	1100	0	494	0
EA.CA.5340	Burj Badawil	Burj Badawil	Palestine		fortress	1100	0	494	0
EA.CA.5341	Abbey of Nabi Samwil	Nabi Samwil	Palestine		church	1100	1200	494	597
EA.CA.5342	Cathedral Church of St. George	Lydda	Palestine		church	1100	1200	494	597
EA.CA.5343	Church of St. George	Lydda	Palestine		church	1100	1200	494	597
EA.CA.5344	Great Mosque (former Crusader period church), western entran	Ramla	Palestine		church, mosque	1100	1200	494	597
EA.CA.5345	Great Mosque of Lydda (formerly Church of St. George)	Lydda	Palestine		church, mosque	1100	1200	494	597
EA.CA.5346	Church of St. George	Lydda	Palestine		church	1100	1200	494	597
EA.CA.5347	Great Mosque (former Crusader period church) looking west	Ramla	Palestine		church, mosque	1100	1200	494	597
EA.CA.5348	Great Mosque of Ramla (former Crusader period church) looking east	Ramla	Palestine		church, mosque	1100	1200	494	597
EA.CA.5349	Crusader Church	Ramla	Palestine		church	1100	1200	494	597
EA.CA.5350	Crusader Church	Ramla	Palestine		church	1100	1200	494	597
EA.CA.5351	Crusader Church	Ramla	Palestine		church	1100	1200	494	597
EA.CA.5352	Church of the Resurrection	`Abu Ghush	Palestine		church	1140	0	535	0
EA.CA.5353	Church of the Resurrection	`Abu Ghush	Palestine		church	1140	0	535	0
EA.CA.5354	Holy Sepulchre, Church of the Franks	Jerusalem	Palestine		church	1100	1200	494	597
EA.CA.5355	Church of the Resurrection	`Abu Ghush	Palestine		church	1140	0	535	0
EA.CA.5356	Church of St. Anne, West Door and inscription of Salah al-Di	Jerusalem	Palestine		church	1100	1200	494	597
EA.CA.5357	Church of St. Anne (from City Wall, looking west)	Jerusalem	Palestine		church	1100	1200	494	597
EA.CA.5358	Church of St. Anne	Jerusalem	Palestine		church	1100	1200	494	597
EA.CA.5359	Church of St. Mary, containing the tomb of the Virgin	Jerusalem	Palestine		church	1100	1200	494	597
EA.CA.5360	Great Mosque of Gaza (former church), north side	Gaza	Palestine		mosque, church	1100	1200	494	597
EA.CA.5361	Great Mosque of Gaza (former church), following bombardment of 1916-7	Gaza	Palestine		mosque, church	1100	1200	494	597
EA.CA.5362	Great Mosque of Gaza (former church), west side	Gaza	Palestine		mosque, church	1100	1200	494	597
EA.CA.5363	Great Mosque of Gaza (former church), following bombardment of 1916-7	Gaza	Palestine		mosque, church	1100	1200	494	597
EA.CA.5364	Bab al-Silsila	Jerusalem	Palestine		gateway	1200	0	597	0
EA.CA.5365	Bab al-Silsila	Jerusalem	Palestine		gateway	1200	0	597	0
EA.CA.5366	Bab al-Silsila	Jerusalem	Palestine		gateway	1200	0	597	0
EA.CA.5367	Bab al-Silsila	Jerusalem	Palestine		gateway	1200	0	597	0
EA.CA.5368	Bab al-Silsila	Jerusalem	Palestine		gateway	1200	0	597	0
EA.CA.5369	Templar Castle	Athlit	Palestine		fortress	1217	1218	614	615
EA.CA.5370	Mosque of al-Aqsa ?	Jerusalem	Palestine		mosque	715	1218	97	614
EA.CA.5371	Templar Castle	Athlit	Palestine		fortress, tower	1217	1218	614	615
EA.CA.5372	Templar Castle	Athlit	Palestine		fortress	1217	1218	614	615
EA.CA.5373	Templar Castle	Athlit	Palestine		fortress	1217	1218	614	615
EA.CA.5374	Templar Castle, south wall	Athlit	Palestine		fortress	1217	1218	614	615
EA.CA.5375	Templar Castle	Athlit	Palestine		fortress	1217	1218	614	615
EA.CA.5376	Templar Castle	Athlit	Palestine		fortress	1217	1218	614	615
EA.CA.5377	Templar Castle	Athlit	Palestine		fortress	1217	1218	614	615
EA.CA.5378	Qal`a al-Bahr (Chateau Maritime)	Sidon	Lebanon		fortress	1200	1300	597	700
EA.CA.5379	Qal`a al-Bahr, late mosque in south-west corner	Sidon	Lebanon		fortress, mosque	1200	1300	597	700
EA.CA.5380	Qal`a al-Bahr (Chateau Maritime)	Sidon	Lebanon		fortress	1200	1300	597	700
EA.CA.5381	Church of St. Mary, containing the tomb of the Virgin	Jerusalem	Palestine		church	1100	1200	494	597
EA.CA.5382	Church of the Ascension	Jerusalem	Palestine		church	1100	1200	494	597
EA.CA.5383	Bridge at Mazarib	Mazarib	Syria		bridge	1260	0	658	0
EA.CA.5384	Bridge at Mazarib	Mazarib	Syria		bridge	1260	0	658	0
EA.CA.5385	Bridge at Mazarib	Mazarib	Syria		bridge	1260	0	658	0
EA.CA.5394	Bridge at Dir`a	Dir`a	Syria		bridge	1200	0	597	0
EA.CA.5395	Great Mosque of Dir`a	Dir`a	Syria		mosque	690	0	70	0
EA.CA.5396	Great Mosque of Dir`a	Dir`a	Syria		mosque	690	0	70	0
EA.CA.5397	Qusair al-Hallabat	Qusair al-Hallabat	Jordan		mosque, palace	725	730	107	112
EA.CA.5398	Qusair al-Hallabat	Qusair al-Hallabat	Jordan		mosque, palace	725	730	107	112
EA.CA.5399	Qusair al-Hallabat	Qusair al-Hallabat	Jordan		mosque, palace	725	730	107	112
EA.CA.5400	Hammam al-Sarakh	Hammam al-Sarakh	Jordan		bath-house	725	730	107	112
EA.CA.5401	Hammam al-Sarakh	Hammam al-Sarakh	Jordan		bath-house	725	730	107	112
EA.CA.5402	Hammam al-Sarakh	Hammam al-Sarakh	Jordan		bath-house	725	730	107	112
EA.CA.5403	Hammam al-Sarakh	Hammam al-Sarakh	Jordan		bath-house	725	730	107	112
EA.CA.5404	Hammam al-Sarakh	Hammam al-Sarakh	Jordan		bath-house	725	730	107	112
EA.CA.5405	Hammam al-Sarakh	Hammam al-Sarakh	Jordan		bath-house	725	730	107	112
EA.CA.5409	Qusair al-Nuwaijis	`Amman	Jordan		mausoleum	150	199	0	0
EA.CA.5410	Qusair al-Nuwaijis	`Amman	Jordan	EMA.1932.1.fig. 382	mausoleum	150	199	0	0
EA.CA.5411	Qusair al-Nuwaijis	`Amman	Jordan		mausoleum	150	199	0	0
EA.CA.5415	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5416	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5417	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5418	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5419	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5420	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5421	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5422	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5423	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5424	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5425	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5426	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5427	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5428	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5429	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5430	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5431	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5432	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5433	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5434	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5435	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5436	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5437	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.5438	Friday Mosque	`Amman	Jordan		mosque	700	725	81	107
EA.CA.5439	Friday Mosque	`Amman	Jordan		mosque	700	725	81	107
EA.CA.5440	`Ain al-Sin	`Ain al-Sin	Jordan		unidentified	200	0	0	0
EA.CA.5441	`Ain al-Sin	`Ain al-Sin	Jordan		unidentified	200	0	0	0
EA.CA.5442	`Ain al-Sin	`Ain al-Sin	Jordan		unidentified	200	0	0	0
EA.CA.5443	Qusair `Amra	Qusair `Amra	Jordan		bath-house	725	750	107	133
EA.CA.5444	Qusair `Amra	Qusair `Amra	Jordan		bath-house	725	750	107	133
EA.CA.5445	Qusair `Amra	Qusair `Amra	Jordan		bath-house	725	750	107	133
EA.CA.5446	Azraq	Azraq	Jordan		fortress	1100	0	494	0
EA.CA.5447	Azraq	Azraq	Jordan		fortress	1100	0	494	0
EA.CA.5448	Azraq	Azraq	Jordan		fortress	1100	0	494	0
EA.CA.5449	Azraq	Azraq	Jordan		fortress	1100	0	494	0
EA.CA.5450	Mshatta	Mshatta	Jordan		palace	725	750	107	133
EA.CA.5451	Mshatta	Mshatta	Jordan		palace	725	750	107	133
EA.CA.5452	Mshatta	Mshatta	Jordan		palace	725	750	107	133
EA.CA.5453	Mshatta	Mshatta	Jordan		palace	725	750	107	133
EA.CA.5454	Mshatta	Mshatta	Jordan		palace	725	750	107	133
EA.CA.5455	Mshatta	Mshatta	Jordan		palace	725	750	107	133
EA.CA.5456	Mshatta	Mshatta	Jordan		palace	725	750	107	133
EA.CA.5457	Mshatta	Mshatta	Jordan		palace	725	750	107	133
EA.CA.5458	Mshatta	Mshatta	Jordan		palace	725	750	107	133
EA.CA.5459	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5460	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5461	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5462	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5463	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5464	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5465	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5466	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5467	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5468	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5469	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5470	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5471	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5472	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5473	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5474	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5475	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5476	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5477	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5478	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5479	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5480	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5481	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5482	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5483	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5484	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5485	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5486	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5487	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5488	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5489	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5490	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5491	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5492	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5493	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5494	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5495	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5496	Maristan of Nur al-Din	Damascus	Syria		maristan	1154	1154	549	549
EA.CA.5497	Maristan of Nur al-Din	Damascus	Syria		maristan	1154	1154	549	549
EA.CA.5498	Maristan of Nur al-Din	Damascus	Syria		maristan	1154	1154	549	549
EA.CA.5499	Maristan of Nur al-Din	Damascus	Syria		maristan	1154	1154	549	549
EA.CA.5500	Maristan of Nur al-Din	Damascus	Syria		maristan	1154	1154	549	549
EA.CA.5501	Maristan of Nur al-Din	Damascus	Syria		maristan	1154	1154	549	549
EA.CA.5502	Mausoleum of Nur al-Din	Damascus	Syria		mausoleum	1174	1174	569	569
EA.CA.5503	Mausoleum of Nur al-Din	Damascus	Syria		mausoleum	1174	1174	569	569
EA.CA.5504	Madrasa al-Rihaniyya	Damascus	Syria		madrasa	1100	1300	494	700
EA.CA.5505	Mausoleum of Sultan Farrukhshah	Damascus	Syria		mausoleum	1183	1183	579	579
EA.CA.5506	Madrasa al-Shamiyya	Damascus	Syria		madrasa	0	1186	0	582
EA.CA.5507	Madrasa al-Shamiyya	Damascus	Syria		madrasa	0	1186	0	582
EA.CA.5508	Mausoleum of Sultan Salih Najm al-Din Ayyub	Damascus	Syria		mausoleum	1250	1250	648	648
EA.CA.5509	Mausoleum of Sultan Salih Najm al-Din Ayyub	Damascus	Syria		mausoleum	1250	1250	648	648
EA.CA.5510	Jami` al-Hanabila	Damascus	Syria		mosque	1202	1213	599	610
EA.CA.5511	Jami` al-Hanabila	Damascus	Syria		mosque	1202	1213	599	610
EA.CA.5512	Jami` al-Hanabila	Damascus	Syria		mosque	1202	1213	599	610
EA.CA.5513	Jami` al-Hanabila	Damascus	Syria		mosque	1202	1213	599	610
EA.CA.5514	Jami` al-Hanabila	Damascus	Syria		mosque	1202	1213	599	610
EA.CA.5515	Mausoleum of Isfahsalar Jahankis	Damascus	Syria		mausoleum	1150	0	545	0
EA.CA.5516	Mausoleum of Isfahsalar Jahankir	Damascus	Syria		mausoleum	1150	0	545	0
EA.CA.5517	Madrasa al-Mardaniyya	Damascus	Syria		madrasa	1226	1227	624	625
EA.CA.5518	Madrasa al-Mardaniyya	Damascus	Syria		madrasa	1226	1227	624	625
EA.CA.5519	Madrasa al-Mardaniyya	Damascus	Syria		madrasa	1226	1227	624	625
EA.CA.5520	Madrasa and Mausoleum of Sultan al-`Adil (al-`Adiliyya)	Damascus	Syria		madrasa, mausoleum	1222	1223	619	619
EA.CA.5521	Madrasa and Mausoleum of Sultan al-`Adil (al-`Adiliyya)	Damascus	Syria		madrasa, mausoleum	1222	1223	619	619
EA.CA.5522	Madrasa and Mausoleum of Sultan al-`Adil (al-`Adiliyya)	Damascus	Syria		madrasa, mausoleum	1222	1223	619	619
EA.CA.5523	Madrasa and Mausoleum of Sultan al-`Adil (al-`Adiliyya)	Damascus	Syria		madrasa, mausoleum	1222	1223	619	619
EA.CA.5524	Madrasa and Mausoleum of Sultan al-`Adil (al-`Adiliyya)	Damascus	Syria		madrasa, mausoleum	1222	1223	619	619
EA.CA.5525	Madrasa and Mausoleum of Sultan al-`Adil (al-`Adiliyya)	Damascus	Syria		madrasa, mausoleum	1222	1223	619	619
EA.CA.5526	Madrasa and Mausoleum of Sultan al-`Adil (al-`Adiliyya)	Damascus	Syria		madrasa, mausoleum	1222	1223	619	619
EA.CA.5527	Madrasa and Mausoleum of Sultan al-`Adil (al-`Adiliyya)	Damascus	Syria		madrasa, mausoleum	1222	1223	619	619
EA.CA.5528	Madrasa and Mausoleum of Sultan al-`Adil (al-`Adiliyya)	Damascus	Syria		madrasa, mausoleum	1222	1223	619	619
EA.CA.5529	Madrasa and Mausoleum of Sultan al-`Adil (al-`Adiliyya)	Damascus	Syria		madrasa, mausoleum	1222	1223	619	619
EA.CA.5530	Mausoleum of Abu `Abdallah Hasan ibn Salama	Damascus	Syria		mausoleum	1213	1213	610	610
EA.CA.5531	Mausoleum of Abu `Abdallah Hasan ibn Salama	Damascus	Syria		mausoleum	1213	1213	610	610
EA.CA.5532	Mausoleum of Rukn ad-Din	Damascus	Syria		mausoleum	1224	1224	621	621
EA.CA.5533	Mausoleum of Shaikh `Ali al-Faranti	Damascus	Syria		mausoleum	1224	1224	621	621
EA.CA.5534	Mausoleum of Shaikh `Ali al-Faranti	Damascus	Syria		mausoleum	1224	1224	621	621
EA.CA.5535	Mausoleum of Shaikh `Ali al-Faranti	Damascus	Syria		mausoleum	1224	1224	621	621
EA.CA.5536	Mausoleum of Shaikh Muhammad ibn `Ali ibn Nadif	Damascus	Syria		mausoleum	1100	0	494	0
EA.CA.5537	Madrasa and Mausoleum of `Izz al-Din Aibak (al-`Izziyya)	Damascus	Syria		madrasa, mausoleum	1231	1231	628	628
EA.CA.5538	Madrasa and Mausoleum of `Izz al-Din Aibak (al-`Izziyya)	Damascus	Syria		madrasa, mausoleum	1231	1231	628	628
EA.CA.5539	Turba al-`Izziyya, extra-muros	Damascus	Syria		madrasa, mausoleum	1224	1224	621	621
EA.CA.5540	Turba al-`Izziyya, extra-muros	Damascus	Syria		madrasa, mausoleum	1224	1224	621	621
EA.CA.5541	Turba al-`Izziyya, extra-muros	Damascus	Syria		madrasa, mausoleum	1224	1224	621	621
EA.CA.5542	Bab Tuma	Damascus	Syria		gateway	1227	1227	625	625
EA.CA.5543	Bab Tuma	Damascus	Syria		gateway	1227	1227	625	625
EA.CA.5545	Ashrafiyya Muqaddasiyya	Damascus	Syria		madrasa, mausoleum	1100	0	494	0
EA.CA.5546	Mausoleum of Malik al-Ashraf Musa	Damascus	Syria		mausoleum	1150	0	545	0
EA.CA.5547	Bab al-Faraj	Damascus	Syria		gateway	1239	1239	637	637
EA.CA.5548	Mausoleum of `Abd al-Rahman	Damascus	Syria		mausoleum	1278	1278	677	677
EA.CA.5549	Bab al-Salam	Damascus	Syria		gateway	1243	1243	641	641
EA.CA.5550	Bab al-Salam	Damascus	Syria		gateway	1243	1243	641	641
EA.CA.5551	Mausoleum of Shaikh Rikan	Damascus	Syria		mausoleum	1100	1250	494	648
EA.CA.5552	Mausoleum of Shaikh Rikan	Damascus	Syria		mausoleum	1100	1250	494	648
EA.CA.5553	Maristan of Qaimari	Damascus	Syria		maristan	1248	1249	646	646
EA.CA.5554	Maristan of Qaimari	Damascus	Syria		maristan	1248	1249	646	646
EA.CA.5555	Maristan of Qaimari	Damascus	Syria		maristan	1248	1249	646	646
EA.CA.5556	Maristan of Qaimari	Damascus	Syria		maristan	1248	1249	646	646
EA.CA.5557	Maristan of Qaimari	Damascus	Syria		maristan	1248	1249	646	646
EA.CA.5558	Maristan of Qaimari	Damascus	Syria		maristan	1248	1249	646	646
EA.CA.5559	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5560	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5561	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.5562	Madrasa al-Khatuniyya	Damascus	Syria		madrasa, mausoleum	1182	1388	578	791
EA.CA.5563	Madrasa al-Khatuniyya	Damascus	Syria		madrasa, mausoleum	1182	1388	578	791
EA.CA.5564	Madrasa al-Khatuniyya	Damascus	Syria		madrasa, mausoleum	1182	1388	578	791
EA.CA.5565	Madrasa al-Khatuniyya	Damascus	Syria		madrasa, mausoleum	1182	1388	578	791
EA.CA.5566	Madrasa al-Khatuniyya	Damascus	Syria		madrasa, mausoleum	1182	1388	578	791
EA.CA.5567	Madrasa al-Khatuniyya	Damascus	Syria		madrasa, mausoleum	1182	1388	578	791
EA.CA.5568	Madrasa al-Zahiriyya (Mausoleum of Sultan Baibars)	Damascus	Syria		madrasa, mausoleum	1277	1278	676	676
EA.CA.5569	Madrasa al-Zahiriyya (Mausoleum of Sultan Baibars)	Damascus	Syria		madrasa, mausoleum	1277	1278	676	676
EA.CA.5570	Madrasa al-Zahiriyya (Mausoleum of Sultan Baibars)	Damascus	Syria		madrasa, mausoleum	1277	1278	676	676
EA.CA.5571	Madrasa al-Zahiriyya (Mausoleum of Sultan Baibars)	Damascus	Syria		madrasa, mausoleum	1277	1278	676	676
EA.CA.5572	Madrasa al-Zahiriyya (Mausoleum of Sultan Baibars)	Damascus	Syria		madrasa, mausoleum	1277	1278	676	676
EA.CA.5573	Madrasa al-Zahiriyya (Mausoleum of Sultan Baibars)	Damascus	Syria		madrasa, mausoleum	1277	1278	676	676
EA.CA.5574	Madrasa al-Zahiriyya (Mausoleum of Sultan Baibars)	Damascus	Syria		madrasa, mausoleum	1277	1278	676	676
EA.CA.5575	Madrasa al-Zahiriyya (Mausoleum of Sultan Baibars)	Damascus	Syria		madrasa, mausoleum	1277	1278	676	676
EA.CA.5576	Madrasa al-Zahiriyya (Mausoleum of Sultan Baibars)	Damascus	Syria		madrasa, mausoleum	1277	1278	676	676
EA.CA.5577	Madrasa al-Zahiriyya (Mausoleum of Sultan Baibars)	Damascus	Syria		madrasa, mausoleum	1277	1278	676	676
EA.CA.5580	Turba al-Latif	Damascus	Syria		mausoleum	1100	1250	494	648
EA.CA.5581	Turba al-Tabutluk	Damascus	Syria		mausoleum	1100	1250	494	648
EA.CA.5582	Turba al-Takritiyya	Damascus	Syria		mausoleum	1100	1250	494	648
EA.CA.5583	Mosque and Mausoleum of Amir Tankiz	Damascus	Syria		mausoleum, mosque	1317	1318	717	718
EA.CA.5584	Mosque and Mausoleum of Amir Tankiz	Damascus	Syria		mausoleum, mosque	1317	1318	717	718
EA.CA.5585	Mosque and Mausoleum of Amir Tankiz	Damascus	Syria		mausoleum, mosque	1317	1318	717	718
EA.CA.5586	Mosque and Mausoleum of Amir Tankiz	Damascus	Syria		mausoleum, mosque	1317	1318	717	718
EA.CA.5587	Mosque and Mausoleum of Amir Tankiz	Damascus	Syria		mausoleum, mosque	1317	1318	717	718
EA.CA.5588	Mosque and Mausoleum of Amir Tankiz	Damascus	Syria		mausoleum, mosque	1317	1318	717	718
EA.CA.5589	Mausoleum of Amir Kujkun al-Mansuri ?	Damascus	Syria		mausoleum	1465	1465	869	869
EA.CA.5590	Mausoleum of Amir Kujkun al-Mansuri	Damascus	Syria		mausoleum	1465	1465	869	869
EA.CA.5591	Mausoleum of Amir Kujkun al-Mansuri	Damascus	Syria		mausoleum	1465	1465	869	869
